Year,City,Sport,Athlete,Country,Medal
[1908, LONDON, Shooting, STORMS Réginald, BEL, silver]
[1908, LONDON, Shooting, VAN ASBROECK Paul, BEL, silver]
[1908, LONDON, Shooting, BUTT John Hurst, GBR, bronze]
[1908, LONDON, Shooting, CREASEY Harold P., GBR, bronze]
[1908, LONDON, Shooting, HUTTON Richard, GBR, bronze]
[1908, LONDON, Shooting, MORRIS William B., GBR, bronze]
[1908, LONDON, Shooting, SKINNER Gerald H., GBR, bronze]
[1908, LONDON, Shooting, WHITAKER George, GBR, bronze]
[1908, LONDON, Shooting, EASTE Peter, GBR, gold]
[1908, LONDON, Shooting, MAUNDER Alexander, GBR, gold]
[1908, LONDON, Shooting, MOORE Frank W., GBR, gold]
[1908, LONDON, Shooting, PALMER Charles, GBR, gold]
[1908, LONDON, Shooting, PIKE James F., GBR, gold]
[1908, LONDON, Shooting, POSTANS John M., GBR, gold]
[1908, LONDON, Shooting, BEATTIE George, CAN, silver]
[1908, LONDON, Shooting, EWING Walter Henry, CAN, silver]
[1908, LONDON, Shooting, FLETCHER Mylie E., CAN, silver]
[1908, LONDON, Shooting, MCMACKON Donald, CAN, silver]
[1908, LONDON, Shooting, VIVIAN George L., CAN, silver]
[1908, LONDON, Shooting, WESTOVER Arthur W., CAN, silver]
[1908, LONDON, Shooting, BALME Eugène, FRA, bronze]
[1908, LONDON, Shooting, COURQUIN Albert, FRA, bronze]
[1908, LONDON, Shooting, DE BOIGNE Raoul, FRA, bronze]
[1908, LONDON, Shooting, JOHNSON Léon, FRA, bronze]
[1908, LONDON, Shooting, LECOQ Maurice, FRA, bronze]
[1908, LONDON, Shooting, PARMENTIER André, FRA, bronze]
[1908, LONDON, Shooting, BRAATHE Julius, NOR, gold]
[1908, LONDON, Shooting, HELGERUD Albert, NOR, gold]
[1908, LONDON, Shooting, LIBERG Einar, NOR, gold]
[1908, LONDON, Shooting, SAETHER Olaf, NOR, gold]
[1908, LONDON, Shooting, SAETHER Ole Andreas, NOR, gold]
[1908, LONDON, Shooting, SKATTEBOE Gudbrand Gudbrandsen, NOR, gold]
[1908, LONDON, Shooting, ARVIDSSON Per Olof, SWE, silver]
[1908, LONDON, Shooting, GUSTAFSSON Janne, SWE, silver]
[1908, LONDON, Shooting, JANSSON Axel, SWE, silver]
[1908, LONDON, Shooting, JONSSON Gustaf Adolf, SWE, silver]
[1908, LONDON, Shooting, RUNDBERG Claës, SWE, silver]
[1908, LONDON, Shooting, SJÖBERG Gustav Adolf, SWE, silver]
[1908, LONDON, Shooting, CROWE Charles Robert, CAN, bronze]
[1908, LONDON, Shooting, EASTCOTT William Merrill, CAN, bronze]
[1908, LONDON, Shooting, KERR Harry, CAN, bronze]
[1908, LONDON, Shooting, MCINNIS Dugald, CAN, bronze]
[1908, LONDON, Shooting, SMITH William Albert, CAN, bronze]
[1908, LONDON, Shooting, WILLIAMS Bruce M., CAN, bronze]
[1908, LONDON, Shooting, BENEDICT Charles Summer, USA, gold]
[1908, LONDON, Shooting, CASEY Kellog Kennon Venable, USA, gold]
[1908, LONDON, Shooting, EASTMAN Albert, USA, gold]
[1908, LONDON, Shooting, LEUSHNER William F., USA, gold]
[1908, LONDON, Shooting, MARTIN William, USA, gold]
[1908, LONDON, Shooting, WINDER Charles B., USA, gold]
[1908, LONDON, Shooting, FULTON Arthur George, GBR, silver]
[1908, LONDON, Shooting, MARTIN John E., GBR, silver]
[1908, LONDON, Shooting, OMMUNDSEN Harcourt, GBR, silver]
[1908, LONDON, Shooting, PADGETT William G., GBR, silver]
[1908, LONDON, Shooting, RICHARDSON Philipp Wigam, GBR, silver]
[1908, LONDON, Shooting, VARLEY Fleetwood Ernest, GBR, silver]
[1908, LONDON, Shooting, MAUNDER Alexander, GBR, bronze]
[1908, LONDON, Shooting, EWING Walter Henry, CAN, gold]
[1908, LONDON, Shooting, BEATTIE George, CAN, silver]
[1908, LONDON, Skating, THOREN Per, SWE, bronze]
[1908, LONDON, Skating, SALCHOW Ulrich, SWE, gold]
[1908, LONDON, Skating, JOHANSSON Richard, SWE, silver]
[1908, LONDON, Skating, GREENHOUGH-SMITH Dorothy, GER, bronze]
[1908, LONDON, Skating, SYERS Florence, GBR, gold]
[1908, LONDON, Skating, RENDSCHMIDT Else, GER, silver]
[1908, LONDON, Skating, SYERS Edgar, GBR, bronze]
[1908, LONDON, Skating, BURGER Heinrich, GER, gold]
[1908, LONDON, Skating, JOHNSON James, GBR, silver]
[1908, LONDON, Skating, SYERS Florence, GBR, bronze]
[1908, LONDON, Skating, HÜBLER Anna, GER, gold]
[1908, LONDON, Skating, JOHNSON Phyllis, GBR, silver]
[1908, LONDON, Skating, HALL-SAY George Norman Ernest, GBR, bronze]
[1908, LONDON, Skating, PANIN Nikolay, RU1, gold]
[1908, LONDON, Skating, CUMMING Arthur, GBR, silver]
[1908, LONDON, Tennis, CAZALET Clement Haughton Langston, GBR, bronze]
[1908, LONDON, Tennis, DIXON Charles Percy, GBR, bronze]
[1908, LONDON, Tennis, DOHERTY Reginald Frank, GBR, gold]
[1908, LONDON, Tennis, HILLYARD George Whiteside, GBR, gold]
[1908, LONDON, Tennis, PARKE James Cecil, GBR, silver]
[1908, LONDON, Tennis, RITCHIE Josiah George, GBR, silver]
[1908, LONDON, Tennis, BOSTRÖM Wollmar, SWE, bronze]
[1908, LONDON, Tennis, SETTERWALL Gunnar, SWE, bronze]
[1908, LONDON, Tennis, BARRETT Herbert Roper, GBR, gold]
[1908, LONDON, Tennis, GORE Arthur Wentworth, GBR, gold]
[1908, LONDON, Tennis, CARIDIA George Aristedes, GBR, silver]
[1908, LONDON, Tennis, SIMOND George Mievillle, GBR, silver]
[1908, LONDON, Tennis, EAVES Wilberforce Vaughan, GBR, bronze]
[1908, LONDON, Tennis, RITCHIE Josiah George, GBR, gold]
[1908, LONDON, Tennis, FROITZHEIM Otto, GER, silver]
[1908, LONDON, Tennis, WINCH Ruth Joan, GBR, bronze]
[1908, LONDON, Tennis, CHAMBERS Dorothy Katherine, GBR, gold]
[1908, LONDON, Tennis, BOOTHBY Penelope Dora Harvey, GBR, silver]
[1908, LONDON, Tennis, RITCHIE Josiah George, GBR, bronze]
[1908, LONDON, Tennis, GORE Arthur Wentworth, GBR, gold]
[1908, LONDON, Tennis, CARIDIA George Aristedes, GBR, silver]
[1908, LONDON, Tennis, ADLERSTRAHLE Märtha, SWE, bronze]
[1908, LONDON, Tennis, EASTLAKE-SMITH Gwendoline, GBR, gold]
[1908, LONDON, Tennis, GREENE Angela Nora G., GBR, silver]
[1908, LONDON, Tug of War, CHAFFE Walter, GBR, bronze]
[1908, LONDON, Tug of War, DOWLER Joseph, GBR, bronze]
[1908, LONDON, Tug of War, EBBAGE Ernest Walter, GBR, bronze]
[1908, LONDON, Tug of War, HOMEWOOD Thomas, GBR, bronze]
[1908, LONDON, Tug of War, MUNRO Alexander, GBR, bronze]
[1908, LONDON, Tug of War, SLADE William, GBR, bronze]
[1908, LONDON, Tug of War, TAMMAS Walter Baldry, GBR, bronze]
[1908, LONDON, Tug of War, WILLIAMS T.J., GBR, bronze]
[1908, LONDON, Tug of War, WOODGET James Henry, GBR, bronze]
[1908, LONDON, Tug of War, BARRETT Edward Edmond, GBR, gold]
[1908, LONDON, Tug of War, DUKE John, GBR, gold]
[1908, LONDON, Tug of War, GOODFELLOW Frederick William, GBR, gold]
[1908, LONDON, Tug of War, HIRONS William, GBR, gold]
[1908, LONDON, Tug of War, HUMPHREYS Frederick Harkness, GBR, gold]
[1908, LONDON, Tug of War, IRETON Albert, GBR, gold]
[1908, LONDON, Tug of War, MERRIMAN Frederick, GBR, gold]
[1908, LONDON, Tug of War, MILLS Edwin Archer, GBR, gold]
[1908, LONDON, Tug of War, SHEPHERD James, GBR, gold]
[1908, LONDON, Tug of War, BUTLER Thomas, GBR, silver]
[1908, LONDON, Tug of War, CLARKE James Michael, GBR, silver]
[1908, LONDON, Tug of War, FODEN Charles, GBR, silver]
[1908, LONDON, Tug of War, GREGGAN William, GBR, silver]
[1908, LONDON, Tug of War, KIDD Alexander, GBR, silver]
[1908, LONDON, Tug of War, MCDONALD LOWEY Daniel, GBR, silver]
[1908, LONDON, Tug of War, PHILBIN Patrick, GBR, silver]
[1908, LONDON, Tug of War, SMITH George, GBR, silver]
[1908, LONDON, Tug of War, SWINDLEHURST Thomas, GBR, silver]
[1908, LONDON, Water Motorsports, REDWOOD Bernard, GBR, gold]
[1908, LONDON, Water Motorsports, THORNYCROFT Thomas, GBR, gold]
[1908, LONDON, Water Motorsports, REDWOOD Bernard, GBR, gold]
[1908, LONDON, Water Motorsports, THORNYCROFT Thomas, GBR, gold]
[1908, LONDON, Water Motorsports, THUBRON Emile, FRA, gold]
[1908, LONDON, Wrestling, COTE Aubert, CAN, bronze]
[1908, LONDON, Wrestling, MEHNERT George Nicholas, USA, gold]
[1908, LONDON, Wrestling, PRESS William J., GBR, silver]
[1908, LONDON, Wrestling, BARRETT Edward Edmond, GBR, bronze]
[1908, LONDON, Wrestling, O'KELLY George Cornelius, GBR, gold]
[1908, LONDON, Wrestling, GUNDERSON Jacob, NOR, silver]
[1908, LONDON, Wrestling, MCKIE William, GBR, bronze]
[1908, LONDON, Wrestling, DOLE George Stuart, USA, gold]
[1908, LONDON, Wrestling, SLIM James P., GBR, silver]
[1908, LONDON, Wrestling, GINGELL Albert, GBR, bronze]
[1908, LONDON, Wrestling, DE RELWYSKOW George Frederick, GBR, gold]
[1908, LONDON, Wrestling, WOOD William, GBR, silver]
[1908, LONDON, Wrestling, BECK Frederick, GBR, bronze]
[1908, LONDON, Wrestling, BACON Stanley Vivian, GBR, gold]
[1908, LONDON, Wrestling, DE RELWYSKOW George Frederick, GBR, silver]
[1908, LONDON, Wrestling, LINDEN Arvid, FIN, bronze]
[1908, LONDON, Wrestling, PORRO Enrico, ITA, gold]
[1908, LONDON, Wrestling, ORLOFF Nikolaï, RU1, silver]
[1908, LONDON, Wrestling, JENSEN Sören Marius, DEN, bronze]
[1908, LONDON, Wrestling, WEISZ Richard, HUN, gold]
[1908, LONDON, Wrestling, PETROFF Aleksander, RU1, silver]
[1908, LONDON, Wrestling, ANDERSEN Anders, DEN, bronze]
[1908, LONDON, Wrestling, MARTENSSON Frithiof M., SWE, gold]
[1908, LONDON, Wrestling, ANDERSSON Mauritz, SWE, silver]
[1908, LONDON, Wrestling, JENSEN Carl Marinus, DEN, bronze]
[1908, LONDON, Wrestling, WECKMAN Werner, FIN, gold]
[1908, LONDON, Wrestling, SAARELA Urjö Erik Mikael, FIN, silver]
[1912, STOCKHOLM, Aquatics, BLOMGREN Gustaf, SWE, bronze]
[1912, STOCKHOLM, Aquatics, ADLERZ Erik, SWE, gold]
[1912, STOCKHOLM, Aquatics, ZÜRNER Albert, GER, silver]
[1912, STOCKHOLM, Aquatics, WHITE Isabella Mary, GBR, bronze]
[1912, STOCKHOLM, Aquatics, JOHANSSON Greta, SWE, gold]
[1912, STOCKHOLM, Aquatics, REGNELL Lisa, SWE, silver]
[1912, STOCKHOLM, Aquatics, BEHRENS Kurt, GER, bronze]
[1912, STOCKHOLM, Aquatics, GÜNTHER Paul, GER, gold]
[1912, STOCKHOLM, Aquatics, LUBER Hans, GER, silver]
[1912, STOCKHOLM, Aquatics, JANSSON John, SWE, bronze]
[1912, STOCKHOLM, Aquatics, ADLERZ Erik, SWE, gold]
[1912, STOCKHOLM, Aquatics, JOHANSSON Hjalmar, SWE, silver]
[1912, STOCKHOLM, Aquatics, KELLNER Paul, GER, bronze]
[1912, STOCKHOLM, Aquatics, HEBNER Harry J., USA, gold]
[1912, STOCKHOLM, Aquatics, FAHR Otto, GER, silver]
[1912, STOCKHOLM, Aquatics, HUSZAGH Kenneth, USA, bronze]
[1912, STOCKHOLM, Aquatics, KAHANAMOKU Duke Paoa, USA, gold]
[1912, STOCKHOLM, Aquatics, HEALY Cecil, ANZ, silver]
[1912, STOCKHOLM, Aquatics, FLETCHER Jennie, GBR, bronze]
[1912, STOCKHOLM, Aquatics, DURACK Fanny, ANZ, gold]
[1912, STOCKHOLM, Aquatics, WYLIE Wilhelmina, ANZ, silver]
[1912, STOCKHOLM, Aquatics, HARDWICK Harold H., ANZ, bronze]
[1912, STOCKHOLM, Aquatics, HODGSON George Ritchie, CAN, gold]
[1912, STOCKHOLM, Aquatics, HATFIELD John Gatenby, GBR, silver]
[1912, STOCKHOLM, Aquatics, MALISCH Kurt Paul, GER, bronze]
[1912, STOCKHOLM, Aquatics, BATHE Walter, GER, gold]
[1912, STOCKHOLM, Aquatics, LÜTZOW Willy, GER, silver]
[1912, STOCKHOLM, Aquatics, COURTMAN Percy, GBR, bronze]
[1912, STOCKHOLM, Aquatics, BATHE Walter, GER, gold]
[1912, STOCKHOLM, Aquatics, HENNING Tor, SWE, silver]
[1912, STOCKHOLM, Aquatics, HARDWICK Harold H., ANZ, bronze]
[1912, STOCKHOLM, Aquatics, HODGSON George Ritchie, CAN, gold]
[1912, STOCKHOLM, Aquatics, HATFIELD John Gatenby, GBR, silver]
[1912, STOCKHOLM, Aquatics, ADLER Margarete, AUT, bronze]
[1912, STOCKHOLM, Aquatics, MILCH Klara, AUT, bronze]
[1912, STOCKHOLM, Aquatics, STICKER Josephine, AUT, bronze]
[1912, STOCKHOLM, Aquatics, ZAHOUREK Bertha, AUT, bronze]
[1912, STOCKHOLM, Aquatics, FLETCHER Jennie, GBR, gold]
[1912, STOCKHOLM, Aquatics, MOORE Isabella Mary, GBR, gold]
[1912, STOCKHOLM, Aquatics, SPEIRS Annie, GBR, gold]
[1912, STOCKHOLM, Aquatics, STEER Irene, GBR, gold]
[1912, STOCKHOLM, Aquatics, DRESSEL Wally, GER, silver]
[1912, STOCKHOLM, Aquatics, OTTO Louise, GER, silver]
[1912, STOCKHOLM, Aquatics, ROSENBERG Grete, GER, silver]
[1912, STOCKHOLM, Aquatics, STINDT Hermine, GER, silver]
[1912, STOCKHOLM, Aquatics, BATTERSBY Thomas Sidney, GBR, bronze]
[1912, STOCKHOLM, Aquatics, FOSTER William, GBR, bronze]
[1912, STOCKHOLM, Aquatics, HATFIELD John Gatenby, GBR, bronze]
[1912, STOCKHOLM, Aquatics, TAYLOR Henry, GBR, bronze]
[1912, STOCKHOLM, Aquatics, BOARDMAN Leslie, ANZ, gold]
[1912, STOCKHOLM, Aquatics, CHAMPION Malcolm, ANZ, gold]
[1912, STOCKHOLM, Aquatics, HARDWICK Harold H., ANZ, gold]
[1912, STOCKHOLM, Aquatics, HEALY Cecil, ANZ, gold]
[1912, STOCKHOLM, Aquatics, HEBNER Harry J., USA, silver]
[1912, STOCKHOLM, Aquatics, HUSZAGH Kenneth, USA, silver]
[1912, STOCKHOLM, Aquatics, KAHANAMOKU Duke Paoa, USA, silver]
[1912, STOCKHOLM, Aquatics, MCGILLIVRAY Perry, USA, silver]
[1912, STOCKHOLM, Aquatics, BOIN Victor, BEL, bronze]
[1912, STOCKHOLM, Aquatics, COURBET Félicien, BEL, bronze]
[1912, STOCKHOLM, Aquatics, DONNERS Hermann, BEL, bronze]
[1912, STOCKHOLM, Aquatics, DURANT Albert, BEL, bronze]
[1912, STOCKHOLM, Aquatics, GREGOIRE Oscar, BEL, bronze]
[1912, STOCKHOLM, Aquatics, MEYBOOM Herman, BEL, bronze]
[1912, STOCKHOLM, Aquatics, PLETINCX Joseph, BEL, bronze]
[1912, STOCKHOLM, Aquatics, BENTHAM Isaac, GBR, gold]
[1912, STOCKHOLM, Aquatics, BUGBEE Charles, GBR, gold]
[1912, STOCKHOLM, Aquatics, CORNET George Thomson, GBR, gold]
[1912, STOCKHOLM, Aquatics, HILL Arthur Edwin, GBR, gold]
[1912, STOCKHOLM, Aquatics, RADMILOVIC Paul, GBR, gold]
[1912, STOCKHOLM, Aquatics, SMITH Charles Sydney, GBR, gold]
[1912, STOCKHOLM, Aquatics, WILKINSON George, GBR, gold]
[1912, STOCKHOLM, Aquatics, ANDERSSON Robert T., SWE, silver]
[1912, STOCKHOLM, Aquatics, ANDERSSON Vilhelm, SWE, silver]
[1912, STOCKHOLM, Aquatics, BERGQVIST Erik, SWE, silver]
[1912, STOCKHOLM, Aquatics, GUMPEL Max, SWE, silver]
[1912, STOCKHOLM, Aquatics, HANSSON Pontus, SWE, silver]
[1912, STOCKHOLM, Aquatics, JULIN Harald S.A., SWE, silver]
[1912, STOCKHOLM, Aquatics, KUMFELDT K. Torsten, SWE, silver]
[1912, STOCKHOLM, Athletics, STENROOS Albin Oskar, FIN, bronze]
[1912, STOCKHOLM, Athletics, KOLEHMAINEN Hannes, FIN, gold]
[1912, STOCKHOLM, Athletics, TEWANINA Lewis, USA, silver]
[1912, STOCKHOLM, Athletics, ALTIMANI Fernando, ITA, bronze]
[1912, STOCKHOLM, Athletics, GOULDING George, CAN, gold]
[1912, STOCKHOLM, Athletics, WEBB Ernest, GBR, silver]
[1912, STOCKHOLM, Athletics, LIPPINCOTT Donald, USA, bronze]
[1912, STOCKHOLM, Athletics, CRAIG Ralph, USA, gold]
[1912, STOCKHOLM, Athletics, MEYER I. Alvah, USA, silver]
[1912, STOCKHOLM, Athletics, HAWKINS Martin, USA, bronze]
[1912, STOCKHOLM, Athletics, KELLY Frederick, USA, gold]
[1912, STOCKHOLM, Athletics, WENDELL James, USA, silver]
[1912, STOCKHOLM, Athletics, TABER Norman, USA, bronze]
[1912, STOCKHOLM, Athletics, JACKSON Arnold, GBR, gold]
[1912, STOCKHOLM, Athletics, KIVIAT Abel, USA, silver]
[1912, STOCKHOLM, Athletics, APPLEGARTH William, GBR, bronze]
[1912, STOCKHOLM, Athletics, CRAIG Ralph, USA, gold]
[1912, STOCKHOLM, Athletics, LIPPINCOTT Donald, USA, silver]
[1912, STOCKHOLM, Athletics, COTTRILL William, GBR, bronze]
[1912, STOCKHOLM, Athletics, HUTSON George William, GBR, bronze]
[1912, STOCKHOLM, Athletics, MOORE Frank W., GBR, bronze]
[1912, STOCKHOLM, Athletics, OWEN Edward, GBR, bronze]
[1912, STOCKHOLM, Athletics, PORTER Cyril Henry Atwell, GBR, bronze]
[1912, STOCKHOLM, Athletics, BERNA Tell Schirnding, USA, gold]
[1912, STOCKHOLM, Athletics, BONHAG George V., USA, gold]
[1912, STOCKHOLM, Athletics, KIVIAT Abel, USA, gold]
[1912, STOCKHOLM, Athletics, SCOTT Henry Louis, USA, gold]
[1912, STOCKHOLM, Athletics, TABER Norman, USA, gold]
[1912, STOCKHOLM, Athletics, FOCK Bror, SWE, silver]
[1912, STOCKHOLM, Athletics, FRYKBERG Nils, SWE, silver]
[1912, STOCKHOLM, Athletics, OHLSSON Thorild, SWE, silver]
[1912, STOCKHOLM, Athletics, WIDE Ernest, SWE, silver]
[1912, STOCKHOLM, Athletics, ZANDER John, SWE, silver]
[1912, STOCKHOLM, Athletics, LINDBERG Edward F., USA, bronze]
[1912, STOCKHOLM, Athletics, REIDPATH Charles Decker, USA, gold]
[1912, STOCKHOLM, Athletics, BRAUN Hans, GER, silver]
[1912, STOCKHOLM, Athletics, APPLEGARTH William, GBR, gold]
[1912, STOCKHOLM, Athletics, D'ARCY Victor Henry Augustus, GBR, gold]
[1912, STOCKHOLM, Athletics, JACOBS David Henry, GBR, gold]
[1912, STOCKHOLM, Athletics, MACKINTOSH Henry Maitland, GBR, gold]
[1912, STOCKHOLM, Athletics, LINDBERG Knut, SWE, silver]
[1912, STOCKHOLM, Athletics, LUTHER Karl August, SWE, silver]
[1912, STOCKHOLM, Athletics, MÖLLER Ivan, SWE, silver]
[1912, STOCKHOLM, Athletics, PERSSON Ture, SWE, silver]
[1912, STOCKHOLM, Athletics, HENLEY Ernest John, GBR, bronze]
[1912, STOCKHOLM, Athletics, NICOL George, GBR, bronze]
[1912, STOCKHOLM, Athletics, SEEDHOUSE Cyril Norman, GBR, bronze]
[1912, STOCKHOLM, Athletics, SOUTTER James Tindal, GBR, bronze]
[1912, STOCKHOLM, Athletics, LINDBERG Edward F., USA, gold]
[1912, STOCKHOLM, Athletics, MEREDITH James Edwin, USA, gold]
[1912, STOCKHOLM, Athletics, REIDPATH Charles Decker, USA, gold]
[1912, STOCKHOLM, Athletics, SHEPPARD Melvin, USA, gold]
[1912, STOCKHOLM, Athletics, FAILLIOT Pierre, FRA, silver]
[1912, STOCKHOLM, Athletics, LELONG Charles Louis, FRA, silver]
[1912, STOCKHOLM, Athletics, POULENARD Charles Alexandre Casimir, FRA, silver]
[1912, STOCKHOLM, Athletics, SCHURRER Robert, FRA, silver]
[1912, STOCKHOLM, Athletics, HUTSON George William, GBR, bronze]
[1912, STOCKHOLM, Athletics, KOLEHMAINEN Hannes, FIN, gold]
[1912, STOCKHOLM, Athletics, BOUIN Jean, FRA, silver]
[1912, STOCKHOLM, Athletics, DAVENPORT Ira Nelson, USA, bronze]
[1912, STOCKHOLM, Athletics, MEREDITH James Edwin, USA, gold]
[1912, STOCKHOLM, Athletics, SHEPPARD Melvin, USA, silver]
[1912, STOCKHOLM, Athletics, EKE John, SWE, bronze]
[1912, STOCKHOLM, Athletics, KOLEHMAINEN Hannes, FIN, gold]
[1912, STOCKHOLM, Athletics, ANDERSSON Hjalmar, SWE, silver]
[1912, STOCKHOLM, Athletics, GLOVER Ernest, GBR, bronze]
[1912, STOCKHOLM, Athletics, HIBBINS Frederick Newton, GBR, bronze]
[1912, STOCKHOLM, Athletics, HUMPHREYS Frederick Harkness, GBR, bronze]
[1912, STOCKHOLM, Athletics, ANDERSSON Hjalmar, SWE, gold]
[1912, STOCKHOLM, Athletics, EKE John, SWE, gold]
[1912, STOCKHOLM, Athletics, TERNSTRÖM Josef, SWE, gold]
[1912, STOCKHOLM, Athletics, ESKOLA Jalmari, FIN, silver]
[1912, STOCKHOLM, Athletics, KOLEHMAINEN Hannes, FIN, silver]
[1912, STOCKHOLM, Athletics, STENROOS Albin Oskar, FIN, silver]
[1912, STOCKHOLM, Athletics, HOLMER Gösta, SWE, bronze]
[1912, STOCKHOLM, Athletics, THORPE Jim, USA, gold]
[1912, STOCKHOLM, Athletics, WIESLANDER Hugo K., SWE, gold]
[1912, STOCKHOLM, Athletics, LOMBERG Charles, SWE, silver]
[1912, STOCKHOLM, Athletics, DUNCAN James Henry, USA, bronze]
[1912, STOCKHOLM, Athletics, TAIPALE Armas Rudolf, FIN, gold]
[1912, STOCKHOLM, Athletics, BYRD Richard Leslie, USA, silver]
[1912, STOCKHOLM, Athletics, MAGNUSSON Emil, SWE, bronze]
[1912, STOCKHOLM, Athletics, TAIPALE Armas Rudolf, FIN, gold]
[1912, STOCKHOLM, Athletics, NIKLANDER Elmer Konstantin, FIN, silver]
[1912, STOCKHOLM, Athletics, CHILDS Clarence Chester, USA, bronze]
[1912, STOCKHOLM, Athletics, MCGRATH Matthew J., USA, gold]
[1912, STOCKHOLM, Athletics, GILLIS Duncan, CAN, silver]
[1912, STOCKHOLM, Athletics, HORINE George Leslie, USA, bronze]
[1912, STOCKHOLM, Athletics, RICHARDS Alma Wilfred, USA, gold]
[1912, STOCKHOLM, Athletics, LIESCHE Hans, GER, silver]
[1912, STOCKHOLM, Athletics, TSICLITIRAS Konstantinos, GRE, bronze]
[1912, STOCKHOLM, Athletics, ADAMS Platt, USA, gold]
[1912, STOCKHOLM, Athletics, ADAMS Benjamin W., USA, silver]
[1912, STOCKHOLM, Athletics, KOVACS Mor, HUN, bronze]
[1912, STOCKHOLM, Athletics, LEMMING Eric, SWE, gold]
[1912, STOCKHOLM, Athletics, SAARISTO Juho Julius, FIN, silver]
[1912, STOCKHOLM, Athletics, PELTONEN Urho Pellervo, FIN, bronze]
[1912, STOCKHOLM, Athletics, SAARISTO Juho Julius, FIN, gold]
[1912, STOCKHOLM, Athletics, SIIKANIEMI Väinö, FIN, silver]
[1912, STOCKHOLM, Athletics, ABERG Georg, SWE, bronze]
[1912, STOCKHOLM, Athletics, GUTTERSON Albert Lovejoy, USA, gold]
[1912, STOCKHOLM, Athletics, BRICKER Calvin David, CAN, silver]
[1912, STOCKHOLM, Athletics, ADAMS Benjamin W., USA, bronze]
[1912, STOCKHOLM, Athletics, TSICLITIRAS Konstantinos, GRE, gold]
[1912, STOCKHOLM, Athletics, ADAMS Platt, USA, silver]
[1912, STOCKHOLM, Athletics, STROBINO Gaston, USA, bronze]
[1912, STOCKHOLM, Athletics, MCARTHUR Kennedy Kane, RSA, gold]
[1912, STOCKHOLM, Athletics, GITSHAM Christian W., RSA, silver]
[1912, STOCKHOLM, Athletics, LUKEMAN Frank, CAN, bronze]
[1912, STOCKHOLM, Athletics, BIE Ferdinand Reinhardt, NOR, gold]
[1912, STOCKHOLM, Athletics, THORPE Jim, USA, gold]
[1912, STOCKHOLM, Athletics, DONAHUE James Joseph, USA, silver]
[1912, STOCKHOLM, Athletics, HAPPENNY William, CAN, bronze]
[1912, STOCKHOLM, Athletics, MURPHY Frank Dwyer, USA, bronze]
[1912, STOCKHOLM, Athletics, UGGLA Bertil, SWE, bronze]
[1912, STOCKHOLM, Athletics, BABCOCK Harry Stoddard, USA, gold]
[1912, STOCKHOLM, Athletics, NELSON Frank Thayer, USA, silver]
[1912, STOCKHOLM, Athletics, WRIGHT Marc Snowell, USA, silver]
[1912, STOCKHOLM, Athletics, WHITNEY Laurence Atwood, USA, bronze]
[1912, STOCKHOLM, Athletics, MCDONALD Patrick, USA, gold]
[1912, STOCKHOLM, Athletics, ROSE Ralph, USA, silver]
[1912, STOCKHOLM, Athletics, NIKLANDER Elmer Konstantin, FIN, bronze]
[1912, STOCKHOLM, Athletics, ROSE Ralph, USA, gold]
[1912, STOCKHOLM, Athletics, MCDONALD Patrick, USA, silver]
[1912, STOCKHOLM, Athletics, ALMLÖF Erik, SWE, bronze]
[1912, STOCKHOLM, Athletics, LINDBLOM Gustav, SWE, gold]
[1912, STOCKHOLM, Athletics, ABERG Georg, SWE, silver]
[1912, STOCKHOLM, Cycling, SCHUTTE Carl Otto, USA, bronze]
[1912, STOCKHOLM, Cycling, LEWIS Rudolph, RSA, gold]
[1912, STOCKHOLM, Cycling, GRUBB Frederick Henry, GBR, silver]
[1912, STOCKHOLM, Cycling, KRUSHEL Albert, USA, bronze]
[1912, STOCKHOLM, Cycling, LOFTES Alvin Hjalmar, USA, bronze]
[1912, STOCKHOLM, Cycling, MARTIN Walter C., USA, bronze]
[1912, STOCKHOLM, Cycling, SCHUTTE Carl Otto, USA, bronze]
[1912, STOCKHOLM, Cycling, FRIBORG Erik, SWE, gold]
[1912, STOCKHOLM, Cycling, LÖNN Algot, SWE, gold]
[1912, STOCKHOLM, Cycling, MALM Ragnar, SWE, gold]
[1912, STOCKHOLM, Cycling, PERSSON Axel Wilhelm, SWE, gold]
[1912, STOCKHOLM, Cycling, GRUBB Frederick Henry, GBR, silver]
[1912, STOCKHOLM, Cycling, HAMMOND William Robert, GBR, silver]
[1912, STOCKHOLM, Cycling, MEREDITH Leonard Lewis, GBR, silver]
[1912, STOCKHOLM, Cycling, MOSS Charles, GBR, silver]
[1912, STOCKHOLM, Equestrian, VON BLIXEN-FINECKE Hans, SWE, bronze]
[1912, STOCKHOLM, Equestrian, BONDE Carl, SWE, gold]
[1912, STOCKHOLM, Equestrian, BOLTENSTERN Gustaf-Adolf, SWE, silver]
[1912, STOCKHOLM, Equestrian, CARIOU J, FRA, bronze]
[1912, STOCKHOLM, Equestrian, NORDLANDER Axel, SWE, gold]
[1912, STOCKHOLM, Equestrian, VON ROCHOW Friedrich Leopold Harry, GER, silver]
[1912, STOCKHOLM, Equestrian, GRAHAM Ephraim Foster, USA, bronze]
